frame,time,features,flow_left,flow_center,flow_right,speed,x,y,z,yaw,collision,state,flow_std
791,1748942517.42,26,0.130,0.056,0.000,0.17,129.46,-0.00,-2.25,-0.00,0,none,0.375
793,1748942518.60,38,0.193,0.075,0.000,0.20,129.59,-0.00,-2.25,-0.00,0,none,0.344
794,1748942518.68,38,0.197,0.080,0.000,0.23,129.57,-0.00,-2.25,-0.00,0,none,0.006
795,1748942518.77,34,0.295,0.096,0.000,0.23,129.55,-0.00,-2.24,-0.00,0,none,0.397
796,1748942518.86,34,0.320,0.120,0.000,0.21,129.54,-0.00,-2.23,-0.00,0,none,0.016
797,1748942518.94,34,0.228,0.099,0.000,0.19,129.52,-0.00,-2.23,-0.00,0,none,0.009
798,1748942519.03,34,0.164,0.080,0.000,0.16,129.50,-0.00,-2.23,-0.00,0,none,0.006
799,1748942519.12,34,0.159,0.074,0.000,0.14,129.49,-0.00,-2.23,-0.00,0,none,0.003
800,1748942519.20,34,0.061,0.058,0.000,0.11,129.48,-0.00,-2.23,-0.00,0,none,0.001
801,1748942519.28,34,0.035,0.033,0.000,0.08,129.47,-0.00,-2.23,-0.00,0,resume_reinforce,0.001
802,1748942519.37,34,0.020,0.019,0.000,0.05,129.47,-0.00,-2.23,-0.00,0,none,0.002
803,1748942519.46,33,0.183,0.046,0.000,0.19,129.47,-0.00,-2.23,-0.00,0,none,0.492
804,1748942519.54,27,0.297,0.056,0.000,0.74,129.61,-0.00,-2.31,-0.00,0,none,0.386
