frame,time,features,flow_left,flow_center,flow_right,speed,x,y,z,yaw,collision,state,flow_std
787,1748943540.91,28,0.028,0.006,0.000,1.97,140.84,-0.00,-1.54,-0.00,0,none,0.011
788,1748943540.99,28,0.029,0.004,0.000,1.97,141.01,-0.00,-1.54,-0.00,0,none,0.012
789,1748943541.07,28,0.030,0.000,0.000,1.97,141.17,-0.00,-1.54,-0.00,0,none,0.012
790,1748943541.16,28,0.030,0.000,0.000,1.97,141.33,-0.00,-1.54,-0.00,0,none,0.017
791,1748943541.24,28,0.031,0.000,0.000,1.97,141.50,-0.00,-1.54,-0.00,0,none,0.014
792,1748943541.32,28,0.033,0.000,0.000,1.97,141.66,-0.00,-1.54,-0.00,0,none,0.016
793,1748943541.40,28,0.034,0.000,0.000,1.98,141.83,-0.00,-1.54,-0.00,0,none,0.011
794,1748943541.49,27,0.035,0.000,0.000,1.98,141.98,-0.00,-1.54,-0.00,0,none,0.013
795,1748943541.57,27,0.036,0.000,0.000,1.98,142.14,-0.00,-1.54,-0.00,0,none,0.015
796,1748943541.65,27,0.037,0.000,0.000,1.98,142.30,-0.00,-1.54,-0.00,0,none,0.015
797,1748943541.73,27,0.038,0.000,0.000,1.98,142.46,-0.00,-1.54,-0.00,0,none,0.015
798,1748943541.81,27,0.038,0.000,0.000,1.98,142.60,-0.00,-1.54,-0.00,0,none,0.014
799,1748943541.88,27,0.038,0.000,0.000,1.98,142.77,-0.00,-1.54,-0.00,0,none,0.017
800,1748943541.97,27,0.041,0.000,0.000,1.98,142.94,-0.00,-1.54,-0.00,0,none,0.020
801,1748943542.05,27,0.042,0.000,0.000,1.98,143.10,-0.00,-1.54,-0.00,0,none,0.019
802,1748943542.13,27,0.042,0.000,0.000,1.98,143.25,-0.00,-1.54,-0.00,0,none,0.021
803,1748943542.21,27,0.043,0.000,0.000,1.98,143.39,-0.00,-1.54,-0.00,0,none,0.021
804,1748943542.28,27,0.045,0.000,0.000,1.98,143.54,-0.00,-1.54,-0.00,0,none,0.017
805,1748943542.36,27,0.044,0.000,0.000,1.98,143.69,-0.00,-1.54,-0.00,0,none,0.018
806,1748943542.43,27,0.046,0.000,0.000,1.98,143.85,-0.00,-1.54,-0.00,0,none,0.034
807,1748943542.51,27,0.051,0.000,0.000,1.98,143.99,-0.00,-1.54,-0.00,0,none,0.101
808,1748943542.59,27,0.054,0.000,0.000,1.98,144.14,-0.00,-1.54,-0.00,0,none,0.024
809,1748943542.66,27,0.056,0.000,0.000,1.98,144.30,-0.00,-1.54,-0.00,0,none,0.025
810,1748943542.74,27,0.059,0.000,0.000,1.98,144.44,-0.00,-1.54,-0.00,0,resume_reinforce,0.024
811,1748943542.81,27,0.061,0.000,0.000,1.98,144.60,-0.00,-1.54,-0.00,0,none,0.029
812,1748943542.90,27,0.061,0.000,0.000,1.98,144.76,-0.00,-1.54,-0.00,0,none,0.029
813,1748943542.98,27,0.063,0.000,0.000,1.98,144.91,-0.00,-1.54,-0.00,0,none,0.029
814,1748943543.05,27,0.065,0.000,0.000,1.98,145.08,-0.00,-1.54,-0.00,0,none,0.035
815,1748943543.14,26,0.069,0.000,0.000,1.98,145.24,-0.00,-1.54,-0.00,0,none,0.037
816,1748943543.22,26,0.070,0.000,0.000,1.98,145.39,-0.00,-1.54,-0.00,0,none,0.039
817,1748943543.30,26,0.070,0.000,0.000,1.98,145.54,-0.00,-1.54,-0.00,0,none,0.033
818,1748943543.37,25,0.073,0.000,0.000,1.98,145.72,-0.00,-1.54,-0.00,0,none,0.036
819,1748943543.46,23,0.079,0.000,0.000,1.98,145.86,-0.00,-1.54,-0.00,0,none,0.037
820,1748943543.53,19,0.155,0.000,0.000,1.98,146.00,-0.00,-1.54,-0.00,0,none,0.579
821,1748943543.60,5,0.148,0.000,0.000,1.98,146.15,-0.00,-1.53,-0.00,0,none,0.005
824,1748943545.85,109,0.223,0.167,0.134,0.35,147.29,-0.00,-1.77,-0.00,0,resume_reinforce,0.349
825,1748943545.91,101,0.210,0.171,0.138,0.32,147.26,-0.00,-1.77,-0.00,0,none,0.005
826,1748943545.99,46,0.329,0.333,0.296,0.26,147.24,-0.00,-1.77,-0.00,0,none,0.437
827,1748943546.07,28,0.332,0.492,0.384,0.27,147.23,-0.00,-1.79,-0.00,0,none,0.240
828,1748943546.14,15,0.440,0.574,0.428,0.33,147.23,-0.00,-1.81,-0.00,0,none,0.259
829,1748943546.21,11,0.363,0.428,0.312,0.41,147.24,-0.00,-1.83,-0.00,0,none,0.017
836,1748943552.77,18,0.419,0.424,0.308,0.50,145.09,-0.00,-1.56,-0.00,0,resume_reinforce,0.061
837,1748943552.86,18,0.286,0.263,0.150,0.46,145.05,-0.00,-1.55,-0.00,0,none,0.006
838,1748943552.93,17,0.251,0.103,0.061,0.38,145.02,-0.00,-1.56,-0.00,0,none,0.365
839,1748943553.00,16,0.186,0.022,0.017,0.36,145.00,-0.00,-1.58,-0.00,0,none,0.146
840,1748943553.08,16,0.220,0.000,0.000,0.38,145.00,-0.00,-1.61,-0.00,0,none,0.061
841,1748943553.16,15,0.174,0.000,0.000,0.42,145.01,-0.00,-1.64,-0.00,0,none,0.008
842,1748943553.24,15,0.175,0.000,0.000,0.48,145.03,-0.00,-1.67,-0.00,0,none,0.003
843,1748943553.31,15,0.132,0.000,0.000,0.57,145.06,-0.00,-1.69,-0.00,0,none,0.006
844,1748943553.39,15,0.103,0.000,0.000,0.67,145.10,-0.00,-1.71,-0.00,0,none,0.005
845,1748943553.46,15,0.083,0.000,0.000,0.78,145.15,-0.00,-1.73,-0.00,0,none,0.011
846,1748943553.53,15,0.094,0.000,0.000,0.88,145.21,-0.00,-1.74,-0.00,0,none,0.011
847,1748943553.61,15,0.116,0.000,0.000,0.99,145.28,-0.00,-1.75,-0.00,0,none,0.009
848,1748943553.68,15,0.126,0.000,0.000,1.08,145.36,-0.00,-1.76,-0.00,0,none,0.014
849,1748943553.76,15,0.128,0.000,0.000,1.18,145.45,-0.00,-1.77,-0.00,0,none,0.011
850,1748943553.84,15,0.130,0.000,0.000,1.26,145.54,-0.00,-1.77,-0.00,0,none,0.022
851,1748943553.92,15,0.125,0.000,0.000,1.34,145.64,-0.00,-1.78,-0.00,0,none,0.023
852,1748943553.99,15,0.122,0.000,0.000,1.40,145.75,-0.00,-1.78,-0.00,0,none,0.037
853,1748943554.07,15,0.119,0.000,0.000,1.46,145.85,-0.00,-1.78,-0.00,0,none,0.015
854,1748943554.14,11,0.127,0.000,0.000,1.51,145.96,-0.00,-1.78,-0.00,0,none,0.145
857,1748943556.38,59,0.143,0.161,0.100,0.37,146.80,-0.00,-1.92,-0.00,0,resume_reinforce,0.462
858,1748943556.45,55,0.125,0.164,0.103,0.35,146.78,-0.00,-1.91,-0.00,0,none,0.003
859,1748943556.52,25,0.192,0.463,0.248,0.28,146.76,-0.00,-1.91,-0.00,0,none,0.528
860,1748943556.59,11,0.170,0.564,0.326,0.28,146.74,-0.00,-1.93,-0.00,0,none,0.110
